created_at,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,ADC,Pressure_hpa,IAQ,PM2.5_ATM_ug/m3
2021-10-15 06:40:00 UTC,6.28,9.74,11.19,18444.8,0.02,990.5,,9.74
2021-10-15 06:50:00 UTC,6.31,10.13,11.68,18444.8,0.02,990.55,,10.13
2021-10-15 07:00:00 UTC,6.91,11.12,12.53,18411.2,0.02,990.51,,11.12
2021-10-15 07:10:00 UTC,7.36,11.55,14.1,18444.8,0.02,990.49,,11.55
2021-10-15 07:20:00 UTC,7.96,13.05,15.39,18478.4,0.02,990.53,,13.05
2021-10-15 07:30:00 UTC,7.28,12.07,14.1,18512,0.02,990.57,,12.07
2021-10-15 07:40:00 UTC,7.21,11.37,13.13,18444.8,0.02,990.51,,11.37
2021-10-15 07:50:00 UTC,6.7,10.56,12.29,18512,0.02,990.24,,10.56
2021-10-15 08:00:00 UTC,5.88,9.53,11.56,18411.2,0.02,990.06,,9.53
2021-10-15 08:10:00 UTC,6.23,9.73,11.33,18377.6,0.02,990.06,,9.73
2021-10-15 08:20:00 UTC,6.78,11.01,12.82,18411.2,0.02,990.14,,11.01
2021-10-15 08:30:00 UTC,6.3,10.26,11.96,18411.2,0.02,989.63,,10.26
2021-10-15 08:40:00 UTC,6.13,9.63,11.14,18377.6,0.02,990.1,,9.63
2021-10-15 08:50:00 UTC,6.28,9.97,11.32,18512,0.02,990.16,,9.97
2021-10-15 09:00:00 UTC,6.73,11.84,13.65,18377.6,0.02,990.11,,11.84
2021-10-15 09:10:00 UTC,7.28,12.55,14.45,18411.2,0.02,990.02,,12.55
2021-10-15 09:20:00 UTC,7.3,12.02,14.07,18411.2,0.02,989.99,,12.02
2021-10-15 09:30:00 UTC,7.15,12.4,14.29,18411.2,0.02,989.94,,12.4
2021-10-15 09:40:00 UTC,7.36,11.79,13.72,18444.8,0.02,990.09,,11.79
2021-10-15 09:50:00 UTC,7.31,10.82,12.1,18444.8,0.02,990.12,,10.82
2021-10-15 10:00:00 UTC,6.35,10.05,11.32,18444.8,0.02,990.23,,10.05
2021-10-15 10:10:00 UTC,6.49,10.08,11.97,18444.8,0.02,990.21,,10.08
2021-10-15 10:20:00 UTC,5.79,9.01,10.05,18478.4,0.02,990.43,,9.01
2021-10-15 10:30:00 UTC,5.21,7.99,8.85,18478.4,0.02,990.58,,7.99
2021-10-15 10:40:00 UTC,4.73,7.19,8.34,18377.6,0.02,990.5,,7.19
2021-10-15 10:50:00 UTC,4.21,6.83,7.44,18411.2,0.02,990.45,,6.83
2021-10-15 11:00:00 UTC,4.29,6.69,7.59,18444.8,0.02,990.36,,6.69
2021-10-15 11:10:00 UTC,3.98,6.49,7.12,18411.2,0.02,990.36,,6.49
2021-10-15 11:20:00 UTC,3.93,5.9,6.63,18377.6,0.02,990.3,,5.9
2021-10-15 11:30:00 UTC,3.37,5.57,6.02,18444.8,0.02,990.49,,5.57
2021-10-15 11:40:00 UTC,3.35,5.16,6.3,18489.6,0.02,990.3,,5.16
2021-10-15 11:50:00 UTC,2.94,4.95,5.39,18377.6,0.02,990.66,,4.95
2021-10-15 12:00:00 UTC,3.12,5.36,6.23,18411.2,0.02,990.72,,5.36
2021-10-15 12:10:00 UTC,2.77,4.64,5.71,18444.8,0.02,990.14,,4.64
2021-10-15 12:20:00 UTC,2.93,4.89,5.82,18411.2,0.02,990.68,,4.89
2021-10-15 12:30:00 UTC,3.3,5.34,6.5,18444.8,0.02,990.5,,5.34
2021-10-15 12:40:00 UTC,2.36,3.98,4.79,18478.4,0.02,990.11,,3.98
2021-10-15 12:50:00 UTC,1.49,2.72,3.2,18411.2,0.02,990.24,,2.72
2021-10-15 13:00:00 UTC,1.11,1.96,2.13,18411.2,0.02,990.29,,1.96
2021-10-15 13:10:00 UTC,1.12,1.97,2.26,18377.6,0.02,990.17,,1.97
2021-10-15 13:20:00 UTC,0.88,1.93,2.3,18478.4,0.02,990.12,,1.93
2021-10-15 13:30:00 UTC,0.9,1.98,2.4,18512,0.02,990.45,,1.98
2021-10-15 13:40:00 UTC,0.88,1.69,1.92,18444.8,0.02,990.41,,1.69
2021-10-15 13:50:00 UTC,0.79,1.78,2.49,18344,0.02,990.3,,1.78
2021-10-15 14:00:00 UTC,0.74,1.63,2.24,18444.8,0.02,990.37,,1.63
2021-10-15 14:10:00 UTC,0.66,1.43,2.36,18411.2,0.02,990.43,,1.43
2021-10-15 14:20:00 UTC,0.51,1.26,1.58,18444.8,0.02,990.35,,1.26
2021-10-15 14:30:00 UTC,0.24,1.13,1.38,18411.2,0.02,990.53,,1.13
2021-10-15 14:40:00 UTC,0.44,0.86,1.16,18444.8,0.02,990.49,,0.86
2021-10-15 14:50:00 UTC,0.49,0.94,1.44,18411.2,0.02,990.52,,0.94
2021-10-15 15:00:00 UTC,0.57,1.56,2.03,18444.8,0.02,990.29,,1.56
2021-10-15 15:10:00 UTC,1.34,2.38,2.68,18444.8,0.02,990.14,,2.38
2021-10-15 15:20:00 UTC,1.3,2.42,2.67,18411.2,0.02,990.23,,2.42
2021-10-15 15:30:00 UTC,1.13,2.28,2.67,18444.8,0.02,989.98,,2.28
2021-10-15 15:40:00 UTC,1.16,1.95,2.27,18444.8,0.02,989.73,,1.95
2021-10-15 15:50:00 UTC,1.45,2.69,2.9,18377.6,0.02,989.68,,2.69
2021-10-15 16:00:00 UTC,1.7,3.14,3.47,18411.2,0.02,989.7,,3.14
2021-10-15 16:10:00 UTC,2.14,3.6,3.94,18411.2,0.02,989.93,,3.6
2021-10-15 16:20:00 UTC,1.64,3.1,3.82,18377.6,0.02,989.97,,3.1
2021-10-15 16:30:00 UTC,2.17,3.28,3.72,18377.6,0.02,990.06,,3.28
2021-10-15 16:40:00 UTC,2.41,3.92,4.6,18411.2,0.02,990.17,,3.92
2021-10-15 16:50:00 UTC,2.88,4.98,5.54,18411.2,0.02,990.2,,4.98
2021-10-15 17:00:00 UTC,3.22,4.96,5.96,18478.4,0.02,990.42,,4.96
2021-10-15 17:10:00 UTC,2.96,5.07,5.66,18411.2,0.02,990.31,,5.07
2021-10-15 17:20:00 UTC,3.56,5.55,6.2,18512,0.02,990.32,,5.55
2021-10-15 17:30:00 UTC,3.19,5.16,5.87,18478.4,0.02,990.42,,5.16
2021-10-15 17:40:00 UTC,3.62,5.85,6.4,18444.8,0.02,990.28,,5.85
2021-10-15 17:50:00 UTC,3.88,5.74,6.43,18444.8,0.02,990.05,,5.74
2021-10-15 18:00:00 UTC,4.22,6.58,7.54,18411.2,0.02,990.11,,6.58
2021-10-15 18:10:00 UTC,4.75,7.44,8.16,18478.4,0.02,990.39,,7.44
2021-10-15 18:20:00 UTC,4.7,6.94,7.49,18512,0.02,990.29,,6.94
2021-10-15 18:30:00 UTC,4.44,6.85,7.33,18444.8,0.02,990.02,,6.85
2021-10-15 18:40:00 UTC,3.85,6.15,6.53,18411.2,0.02,989.89,,6.15
2021-10-15 18:50:00 UTC,3.54,5.42,5.95,18512,0.02,989.93,,5.42
2021-10-15 19:00:00 UTC,4.2,6.07,6.63,18444.8,0.02,990.13,,6.07
2021-10-15 19:10:00 UTC,3.96,6.48,7.16,18444.8,0.02,990.36,,6.48
2021-10-15 19:20:00 UTC,3.97,6.38,6.93,18411.2,0.02,990.39,,6.38
2021-10-15 19:30:00 UTC,4.04,6.33,7.31,18444.8,0.02,990.58,,6.33
2021-10-15 19:40:00 UTC,4,6.15,7.16,18411.2,0.02,990.53,,6.15
2021-10-15 19:50:00 UTC,4.15,6.58,7.6,18545.6,0.02,990.52,,6.58
2021-10-15 20:00:00 UTC,3.62,6.12,7.02,18377.6,0.02,990.51,,6.12
2021-10-15 20:10:00 UTC,3.22,5.07,6.23,18456,0.02,990.06,,5.07
2021-10-15 20:20:00 UTC,3.09,5.1,5.69,18377.6,0.02,990.23,,5.1
2021-10-15 20:30:00 UTC,2.82,4.56,5.3,18444.8,0.02,990.15,,4.56
2021-10-15 20:40:00 UTC,2.88,4.58,5.22,18411.2,0.02,990.24,,4.58
2021-10-15 20:50:00 UTC,2.88,4.35,5.1,18344,0.02,990.11,,4.35
2021-10-15 21:00:00 UTC,2.74,4.48,4.91,18444.8,0.02,989.73,,4.48
2021-10-15 21:10:00 UTC,2.4,4.25,4.98,18411.2,0.02,989.37,,4.25
2021-10-15 21:20:00 UTC,2.57,4.46,4.9,18478.4,0.02,989.44,,4.46
2021-10-15 21:30:00 UTC,2.85,4.63,5.54,18355.2,0.02,989.62,,4.63
2021-10-15 21:40:00 UTC,1.86,3.12,3.8,18512,0.02,989.74,,3.12
2021-10-15 21:50:00 UTC,2.58,3.82,4.66,18444.8,0.02,989.76,,3.82
2021-10-15 22:00:00 UTC,2.55,4.11,4.85,18444.8,0.02,989.78,,4.11
2021-10-15 22:10:00 UTC,2.56,4.05,4.37,18411.2,0.02,989.93,,4.05
2021-10-15 22:20:00 UTC,2.71,4.17,4.8,18444.8,0.02,989.69,,4.17
2021-10-15 22:30:00 UTC,3.17,4.93,5.02,18388.8,0.02,990.12,,4.93
2021-10-15 22:40:00 UTC,3.74,5.6,6.11,18478.4,0.02,990.19,,5.6
2021-10-15 22:50:00 UTC,3.21,5.22,5.74,18388.8,0.02,990.28,,5.22
2021-10-15 23:00:00 UTC,2.94,4.68,5.26,18411.2,0.02,990.3,,4.68
2021-10-15 23:10:00 UTC,3.43,5.72,6.25,18377.6,0.02,990.31,,5.72
2021-10-15 23:20:00 UTC,3.41,5.31,5.74,18422.4,0.02,990.4,,5.31
2021-10-15 23:30:00 UTC,4.92,6.6,7.23,18411.2,0.02,990.2,,6.6
2021-10-15 23:40:00 UTC,7.39,9.09,9.6,18444.8,0.02,990.32,,9.09
2021-10-15 23:50:00 UTC,8.78,11.09,11.83,18411.2,0.02,990.7,,11.09
2021-10-16 00:00:00 UTC,5.68,7.57,7.93,18411.2,0.02,990.68,,7.57
2021-10-16 00:10:00 UTC,6.87,8.37,9.07,18411.2,0.02,990.49,,8.37
2021-10-16 00:20:00 UTC,7.71,9.27,9.83,18478.4,0.02,989.98,,9.27
2021-10-16 00:30:00 UTC,3.8,5.49,5.79,18411.2,0.02,990.29,,5.49
2021-10-16 00:40:00 UTC,3.62,5.65,5.98,18411.2,0.02,990.29,,5.65
2021-10-16 00:50:00 UTC,4.92,6.93,7.39,18377.6,0.02,990.52,,6.93
2021-10-16 01:00:00 UTC,12.64,15.28,16.03,18377.6,0.02,990.45,,15.28
2021-10-16 01:10:00 UTC,5.91,8.42,9.4,18444.8,0.02,990.31,,8.42
2021-10-16 01:20:00 UTC,7.93,10.77,11.72,18444.8,0.02,990.79,,10.77
2021-10-16 01:30:00 UTC,7.76,11.27,12.38,18444.8,0.02,991.03,,11.27
2021-10-16 01:40:00 UTC,7.68,10.57,11.49,18411.2,0.02,991.3,,10.57
2021-10-16 01:50:00 UTC,11.77,14.47,15.21,18377.6,0.02,990.86,,14.47
2021-10-16 02:00:00 UTC,7.19,10.06,10.98,18411.2,0.02,990.81,,10.06
2021-10-16 02:10:00 UTC,7.54,10.55,11.28,18478.4,0.02,991.03,,10.55
2021-10-16 02:20:00 UTC,6.11,8.78,9.72,18444.8,0.02,991.2,,8.78
2021-10-16 02:30:00 UTC,5.19,7.86,8.51,18444.8,0.02,991.14,,7.86
2021-10-16 02:40:00 UTC,5.44,8.03,8.67,18411.2,0.02,991.05,,8.03
2021-10-16 02:50:00 UTC,6.27,8.6,9.75,18444.8,0.02,990.89,,8.6
2021-10-16 03:00:00 UTC,11.49,14.45,15.17,18377.6,0.02,991.34,,14.45
2021-10-16 03:10:00 UTC,7.77,10.95,11.94,18444.8,0.02,991.1,,10.95
2021-10-16 03:20:00 UTC,10.87,14.24,15.27,18444.8,0.02,990.98,,14.24
2021-10-16 03:30:00 UTC,10.15,13.7,14.7,18456,0.02,990.75,,13.7
2021-10-16 03:40:00 UTC,13.19,16.04,17.06,18444.8,0.02,990.68,,16.04
2021-10-16 03:50:00 UTC,12.08,14.79,15.44,18344,0.02,990.73,,14.74
2021-10-16 04:00:00 UTC,7.79,10.51,11.3,18478.4,0.02,990.62,,10.51
2021-10-16 04:10:00 UTC,5.84,8.08,8.77,18478.4,0.02,990.76,,8.08
2021-10-16 04:20:00 UTC,4.18,6.22,7.36,18411.2,0.02,990.81,,6.22
2021-10-16 04:30:00 UTC,3.81,5.7,6.13,18411.2,0.02,990.6,,5.7
2021-10-16 04:40:00 UTC,3.35,5.08,5.89,18377.6,0.02,990.51,,5.08
2021-10-16 04:50:00 UTC,3.06,4.86,5.65,18411.2,0.02,990.62,,4.86
2021-10-16 05:00:00 UTC,2.81,4.58,4.98,18411.2,0.02,990.75,,4.58
2021-10-16 05:10:00 UTC,2.84,4.26,4.72,18411.2,0.02,990.74,,4.26
2021-10-16 05:20:00 UTC,2.42,3.79,4.06,18411.2,0.02,990.74,,3.79
2021-10-16 05:30:00 UTC,2.34,3.58,3.79,18478.4,0.02,990.75,,3.58
2021-10-16 05:40:00 UTC,2.53,3.79,4.4,18411.2,0.02,990.96,,3.79
2021-10-16 05:50:00 UTC,2.4,3.37,4.2,18444.8,0.02,991.04,,3.37
2021-10-16 06:00:00 UTC,2.45,3.8,4.16,18411.2,0.02,991.1,,3.8
2021-10-16 06:10:00 UTC,2.74,4.37,5.49,18444.8,0.02,991.07,,4.37
2021-10-16 06:20:00 UTC,3.92,5.16,5.95,18411.2,0.02,991.13,,5.16
2021-10-16 06:30:00 UTC,4.28,5.69,6.08,18444.8,0.02,991.07,,5.69
2021-10-16 06:40:00 UTC,2.7,4.06,4.94,18444.8,0.02,991.24,,4.06
2021-10-16 06:50:00 UTC,2.43,3.73,4.05,18422.4,0.02,991.11,,3.73
2021-10-16 07:00:00 UTC,2.36,3.56,4.03,18411.2,0.02,991.15,,3.56
2021-10-16 07:10:00 UTC,2.44,3.83,4.64,18411.2,0.02,991.27,,3.83
2021-10-16 07:20:00 UTC,2.51,3.89,4.59,18478.4,0.02,991.32,,3.89
2021-10-16 07:30:00 UTC,2.38,3.68,4.18,18478.4,0.02,991.34,,3.68
2021-10-16 07:40:00 UTC,2.49,4.18,4.91,18411.2,0.02,991.25,,4.18
2021-10-16 07:50:00 UTC,2.41,3.86,4.51,18377.6,0.02,990.53,,3.86
2021-10-16 08:00:00 UTC,2.4,3.92,4.28,18478.4,0.02,991.36,,3.92
2021-10-16 08:10:00 UTC,2.39,3.39,3.95,18444.8,0.02,991.34,,3.39
2021-10-16 08:20:00 UTC,2.48,3.88,4.22,18523.2,0.02,991.44,,3.88
2021-10-16 08:30:00 UTC,2.58,4.39,5.06,18377.6,0.02,991.55,,4.39
2021-10-16 08:40:00 UTC,2.62,4.13,4.51,18444.8,0.02,991.63,,4.13
2021-10-16 08:50:00 UTC,2.7,4.13,4.59,18377.6,0.02,991.69,,4.13
2021-10-16 09:00:00 UTC,2.67,3.99,4.57,18444.8,0.02,991.74,,3.99
2021-10-16 09:10:00 UTC,4.02,5.49,5.68,18377.6,0.02,991.69,,5.49
2021-10-16 09:20:00 UTC,4.32,5.91,6.11,18422.4,0.02,991.79,,5.91
2021-10-16 09:30:00 UTC,4.1,5.73,6.04,18512,0.02,991.51,,5.73
2021-10-16 09:40:00 UTC,4.74,6.26,6.81,18478.4,0.02,991.97,,6.26
2021-10-16 09:50:00 UTC,3.99,5.87,6.16,18377.6,0.02,992.05,,5.87
2021-10-16 10:00:00 UTC,3.56,5.53,5.9,18411.2,0.02,992.21,,5.53
2021-10-16 10:10:00 UTC,3.1,4.62,5.08,18390.4,0.02,991.8,,4.62
2021-10-16 10:20:00 UTC,2.86,4.7,5.15,18444.8,0.02,992.17,,4.7
2021-10-16 10:30:00 UTC,2.8,4.63,5.01,18444.8,0.02,992.37,,4.63
2021-10-16 10:40:00 UTC,2.84,4.81,5.24,18411.2,0.02,992.45,,4.81
2021-10-16 10:50:00 UTC,3.23,5.21,5.84,18344,0.02,992.53,,5.21
2021-10-16 11:00:00 UTC,3.24,5.03,5.41,18411.2,0.02,992.6,,5.03
2021-10-16 11:10:00 UTC,3.39,5.38,5.94,18377.6,0.02,991.85,,5.38
2021-10-16 11:20:00 UTC,3.26,5.33,5.82,18411.2,0.02,992.83,,5.33
2021-10-16 11:30:00 UTC,3.28,5.15,5.74,18444.8,0.02,992.89,,5.15
2021-10-16 11:40:00 UTC,3.57,5.4,5.78,18411.2,0.02,993.02,,5.4
2021-10-16 11:50:00 UTC,3.46,5.76,6.42,18411.2,0.02,993.08,,5.76
2021-10-16 12:00:00 UTC,4.16,6.08,6.6,18411.2,0.02,993.18,,6.08
2021-10-16 12:10:00 UTC,4.08,6.11,6.74,18444.8,0.02,993.2,,6.11
2021-10-16 12:20:00 UTC,4.14,6.61,7.34,18388.8,0.02,993.39,,6.61
2021-10-16 12:30:00 UTC,4.58,6.81,7.86,18478.4,0.02,993.04,,6.81
2021-10-16 12:40:00 UTC,4.54,6.77,7.22,18411.2,0.02,993.56,,6.77
2021-10-16 12:50:00 UTC,4.08,6.03,6.53,18444.8,0.02,993.71,,6.03
2021-10-16 13:00:00 UTC,5.69,7.97,8.17,18411.2,0.02,993.75,,7.97
2021-10-16 13:10:00 UTC,4.77,6.82,7.29,18478.4,0.02,993.92,,6.82
2021-10-16 13:20:00 UTC,4.62,6.9,7.67,18478.4,0.02,993.92,,6.9
2021-10-16 13:30:00 UTC,15.07,18.35,18.73,18411.2,0.02,993.97,,17.93
2021-10-16 13:40:00 UTC,11.78,14.17,14.36,18411.2,0.02,994.11,,14.17
2021-10-16 13:50:00 UTC,5.33,7.46,7.95,18411.2,0.02,994.04,,7.46
2021-10-16 14:00:00 UTC,5.95,8.24,8.93,18512,0.02,994.14,,8.24
2021-10-16 14:10:00 UTC,9.6,11.76,12.18,18512,0.02,994.17,,11.76
2021-10-16 14:20:00 UTC,11.68,13.85,14.15,18411.2,0.02,994.12,,13.85
2021-10-16 14:30:00 UTC,5.63,8.07,8.61,18344,0.02,994.08,,8.07
2021-10-16 14:40:00 UTC,5.64,7.85,8.12,18411.2,0.02,994.07,,7.85
2021-10-16 14:50:00 UTC,5.79,8.04,8.82,18478.4,0.02,994.16,,8.04
2021-10-16 15:00:00 UTC,6.05,8.73,9.34,18411.2,0.02,994.11,,8.73
2021-10-16 15:10:00 UTC,5.97,8.24,8.54,18512,0.02,994.07,,8.24
2021-10-16 15:20:00 UTC,5.55,8.3,8.67,18411.2,0.02,994.05,,8.3
2021-10-16 15:30:00 UTC,5.14,7.57,8.21,18411.2,0.02,993.99,,7.57
2021-10-16 15:40:00 UTC,4.84,6.86,7.59,18444.8,0.02,994.08,,6.86
2021-10-16 15:50:00 UTC,4.9,7.04,7.69,18355.2,0.02,993.97,,7.04
2021-10-16 16:00:00 UTC,4.54,6.55,6.89,18411.2,0.02,994.16,,6.55
2021-10-16 16:10:00 UTC,4.67,6.76,7.14,18478.4,0.02,994.13,,6.76
2021-10-16 16:20:00 UTC,4.44,6.54,7.26,18444.8,0.02,994.22,,6.54
2021-10-16 16:30:00 UTC,4.35,6.27,6.83,18478.4,0.02,994.2,,6.27
2021-10-16 16:40:00 UTC,4.73,7.03,7.71,18411.2,0.02,994.05,,7.03
2021-10-16 16:50:00 UTC,5.09,7.59,8.45,18411.2,0.02,993.83,,7.59
2021-10-16 17:00:00 UTC,4.82,7.21,7.76,18388.8,0.02,994.2,,7.21
2021-10-16 17:10:00 UTC,4.79,6.93,7.4,18444.8,0.02,994.15,,6.93
2021-10-16 17:20:00 UTC,4.24,6.05,6.88,18411.2,0.02,994.12,,6.05
2021-10-16 17:30:00 UTC,3.62,5.57,5.96,18444.8,0.02,994.01,,5.57
2021-10-16 17:40:00 UTC,3.72,5.62,6.23,18444.8,0.02,994.01,,5.62
2021-10-16 17:50:00 UTC,3.36,5.25,5.68,18377.6,0.02,994.03,,5.25
2021-10-16 18:00:00 UTC,4.08,5.8,6.42,18444.8,0.02,994.04,,5.8
2021-10-16 18:10:00 UTC,3.65,5.5,5.88,18422.4,0.02,993.97,,5.5
2021-10-16 18:20:00 UTC,3.76,5.41,6.2,18478.4,0.02,993.93,,5.41
2021-10-16 18:30:00 UTC,3.9,5.64,6.2,18512,0.02,993.86,,5.64
2021-10-16 18:40:00 UTC,3.92,5.84,6.69,18411.2,0.02,993.87,,5.84
2021-10-16 18:50:00 UTC,3.58,5.21,5.4,18444.8,0.02,993.9,,5.21
2021-10-16 19:00:00 UTC,2.73,4.29,4.82,18478.4,0.02,993.94,,4.29
2021-10-16 19:10:00 UTC,2.8,4.24,4.6,18444.8,0.02,993.8,,4.24
2021-10-16 19:20:00 UTC,4.02,5.91,6.46,18478.4,0.02,993.94,,5.91
2021-10-16 19:30:00 UTC,2.73,4.56,4.83,18422.4,0.02,993.48,,4.56
2021-10-16 19:40:00 UTC,3.06,4.19,4.42,18444.8,0.02,993.94,,4.19
2021-10-16 19:50:00 UTC,2.63,3.87,4.16,18444.8,0.02,994.02,,3.87
2021-10-16 20:00:00 UTC,2.62,4.22,4.84,18411.2,0.02,994.08,,4.22
2021-10-16 20:10:00 UTC,2.43,3.86,4.15,18456,0.02,994.12,,3.86
2021-10-16 20:20:00 UTC,2.32,3.7,3.91,18478.4,0.02,994.2,,3.7
2021-10-16 20:30:00 UTC,2.31,3.32,3.52,18523.2,0.02,994.29,,3.32
2021-10-16 20:40:00 UTC,2.07,3.35,3.81,18411.2,0.02,994.23,,3.35
2021-10-16 20:50:00 UTC,1.9,2.93,3.31,18422.4,0.02,994.46,,2.93
2021-10-16 21:00:00 UTC,1.94,3.02,3.23,18422.4,0.02,994.24,,3.02
2021-10-16 21:10:00 UTC,1.94,2.87,3.28,18444.8,0.02,994.45,,2.87
2021-10-16 21:20:00 UTC,1.8,2.59,2.9,18456,0.02,994.13,,2.59
2021-10-16 21:30:00 UTC,1.95,3.14,3.23,18478.4,0.02,994.56,,3.14
2021-10-16 21:40:00 UTC,1.98,3.34,3.76,18377.6,0.02,994.65,,3.34
2021-10-16 21:50:00 UTC,1.81,3.1,3.42,18411.2,0.02,994.63,,3.1
2021-10-16 22:00:00 UTC,1.87,2.86,3.17,18411.2,0.02,994.68,,2.86
2021-10-16 22:10:00 UTC,1.63,2.55,2.7,18512,0.02,994.73,,2.55
2021-10-16 22:20:00 UTC,2.34,3.59,3.88,18424,0.02,994.75,,3.59
2021-10-16 22:30:00 UTC,1.64,2.69,3.02,18444.8,0.02,994.75,,2.69
2021-10-16 22:40:00 UTC,1.81,2.92,3.13,18478.4,0.02,994.94,,2.92
2021-10-16 22:50:00 UTC,2.35,3.5,3.97,18444.8,0.02,994.96,,3.5
2021-10-16 23:00:00 UTC,2.78,4.26,4.52,18411.2,0.02,995.01,,4.26
2021-10-16 23:10:00 UTC,2.93,4.55,4.8,18444.8,0.02,995.08,,4.55
2021-10-16 23:20:00 UTC,3.94,5.69,6.58,18411.2,0.02,995.1,,5.69
2021-10-16 23:30:00 UTC,8.44,10.67,11.65,18478.4,0.02,995.21,,10.67
2021-10-16 23:40:00 UTC,5.71,7.68,8.47,18411.2,0.02,995.32,,7.68
2021-10-16 23:50:00 UTC,10.41,14.01,14.57,18422.4,0.02,995.44,,13.73
2021-10-17 00:00:00 UTC,5.2,7.95,8.91,18444.8,0.02,995.54,,7.95
2021-10-17 00:10:00 UTC,5.14,7.89,8.73,18422.4,0.02,995.64,,7.89
2021-10-17 00:20:00 UTC,6.78,10.58,12.12,18433.6,0.02,995.25,,10.58
2021-10-17 00:30:00 UTC,10,15.04,16.17,18478.4,0.02,995.78,,15.04
2021-10-17 00:40:00 UTC,6.86,9.92,10.77,18444.8,0.02,995.86,,9.92
2021-10-17 00:50:00 UTC,5.82,8.99,10.35,18388.8,0.02,995.38,,8.99
2021-10-17 01:00:00 UTC,6.77,9.96,11.01,18512,0.02,995.98,,9.96
2021-10-17 01:10:00 UTC,6.64,9.67,10.65,18512,0.02,995.95,,9.67
2021-10-17 01:20:00 UTC,8.53,13.36,14.65,18411.2,0.02,996.03,,13.36
2021-10-17 01:30:00 UTC,8.37,12.36,13.62,18377.6,0.02,996.12,,12.36
2021-10-17 01:40:00 UTC,7.07,10.46,11.58,18411.2,0.02,996.08,,10.46
2021-10-17 01:50:00 UTC,6.51,9.72,11.02,18377.6,0.02,996.21,,9.72
2021-10-17 02:00:00 UTC,7.07,10.43,11.87,18478.4,0.02,996.2,,10.43
2021-10-17 02:10:00 UTC,6.99,10.79,12.43,18478.4,0.02,996.23,,10.79
2021-10-17 02:20:00 UTC,6.03,8.76,9.96,18478.4,0.02,996.39,,8.76
2021-10-17 02:30:00 UTC,6.25,8.69,9.66,18444.8,0.02,996.36,,8.69
2021-10-17 02:40:00 UTC,6.2,9.18,10.59,18411.2,0.02,996.5,,9.18
2021-10-17 02:50:00 UTC,6.88,10.46,11.55,18444.8,0.02,996.5,,10.46
2021-10-17 03:00:00 UTC,6.32,9.48,10.22,18444.8,0.02,996.47,,9.48
2021-10-17 03:10:00 UTC,6.6,9.41,10.61,18478.4,0.02,996.55,,9.41
2021-10-17 03:20:00 UTC,5.28,7.81,8.33,18411.2,0.02,996.06,,7.81
2021-10-17 03:30:00 UTC,5.67,8.42,9.14,18512,0.02,996.57,,8.42
2021-10-17 03:40:00 UTC,5.04,7.51,8.71,18444.8,0.02,996.58,,7.51
2021-10-17 03:50:00 UTC,4.95,7.28,8.28,18444.8,0.02,995.97,,7.28
2021-10-17 04:00:00 UTC,4.83,7.41,7.9,18433.6,0.02,996.12,,7.41
2021-10-17 04:10:00 UTC,6.35,9.59,10.69,18545.6,0.02,996.52,,9.59
2021-10-17 04:20:00 UTC,5.61,8.65,9.91,18384,0.02,996.45,,8.65
2021-10-17 04:30:00 UTC,5.32,8.19,9.47,18478.4,0.02,996.5,,8.19
2021-10-17 04:40:00 UTC,4.19,6.51,7.58,18512,0.02,996.42,,6.51
2021-10-17 04:50:00 UTC,4.06,6.38,7.02,18377.6,0.02,996.38,,6.38
2021-10-17 05:00:00 UTC,4.1,6.39,7.6,18478.4,0.02,996.34,,6.39
2021-10-17 05:10:00 UTC,3.62,5.64,6.02,18444.8,0.02,996.41,,5.64
2021-10-17 05:20:00 UTC,3.37,5.12,5.98,18456,0.02,996.3,,5.12
2021-10-17 05:30:00 UTC,3.38,4.89,5.38,18411.2,0.02,996.33,,4.89
2021-10-17 05:40:00 UTC,3.52,5.43,6.36,18444.8,0.02,996.27,,5.43
2021-10-17 05:50:00 UTC,3.56,5.47,6.62,18444.8,0.02,996.36,,5.47
2021-10-17 06:00:00 UTC,3.94,6.04,6.64,18411.2,0.02,996.44,,6.04
2021-10-17 06:10:00 UTC,4.08,6.02,7.23,18512,0.02,996.31,,6.02
2021-10-17 06:20:00 UTC,3.92,6.04,6.84,18478.4,0.02,996.57,,6.04
2021-10-17 06:30:00 UTC,3.65,5.57,6.48,18478.4,0.02,996.52,,5.57
2021-10-17 06:40:00 UTC,3.91,6.18,6.9,18422.4,0.02,996.55,,6.18
2021-10-17 06:50:00 UTC,3.95,6.23,6.94,18512,0.02,996.55,,6.23
2021-10-17 07:00:00 UTC,3.84,5.66,6.4,18424,0.02,996.6,,5.66
2021-10-17 07:10:00 UTC,3.79,5.83,6.56,18478.4,0.02,996.61,,5.83
2021-10-17 07:20:00 UTC,3.74,5.96,6.77,18377.6,0.02,996.58,,5.96
2021-10-17 07:30:00 UTC,3.63,5.79,6.52,18411.2,0.02,996.41,,5.79
2021-10-17 07:40:00 UTC,3.57,5.48,6.76,18444.8,0.02,996.53,,5.48
2021-10-17 07:50:00 UTC,3.41,5.1,6.2,18478.4,0.02,996.5,,5.1
2021-10-17 08:00:00 UTC,3.37,5.45,6.2,18478.4,0.02,996.43,,5.45
